1,1,-0.37778,0.25694
1,2,-0.56111,0.10764
1,3,-0.2,0.40625
1,4,0.10556,0.47569
1,5,0.48611,-0.35069
1,6,0.53611,-0.37847
1,7,0.65,-0.51389
1,8,0.26111,-0.30903
1,9,-0.775,0.24306
1,10,-0.96112,0.024306
11,1,-0.47222,0.23958
11,2,-0.65,0.12153
11,3,-0.13889,0.33333
11,4,0.20833,0.47222
11,5,0.48611,-0.35069
11,6,0.53611,-0.37847
11,7,0.67778,-0.51389
11,8,0.26111,-0.30903
11,9,-0.86111,0.25347
11,10,-0.95833,0.024306
21,3,-0.055556,0.25
21,4,0.30556,0.45833
21,5,0.48611,-0.35069
21,6,0.53611,-0.37847
21,7,0.69444,-0.51389
21,8,0.26111,-0.30903
31,3,0.0055556,0.17361
31,4,0.39722,0.45139
31,5,0.48611,-0.35069
31,6,0.53611,-0.37847
31,7,0.72778,-0.50694
31,8,0.26111,-0.30903
41,3,0.075,0.11458
41,4,0.50556,0.44097
41,5,0.48611,-0.35069
41,6,0.53611,-0.37847
41,7,0.80278,-0.52083
41,8,0.26111,-0.30903
51,3,0.13056,0.034722
51,4,0.58611,0.41667
51,5,0.48611,-0.35069
51,6,0.53611,-0.37847
51,7,0.85556,-0.52431
51,8,0.26111,-0.30903
61,3,0.19167,-0.017361
61,4,0.69167,0.40278
61,5,0.48611,-0.35069
61,6,0.53611,-0.37847
61,8,0.26111,-0.30903
71,3,0.26389,-0.072917
71,4,0.76667,0.38542
71,5,0.48611,-0.35069
71,6,0.53611,-0.37847
71,8,0.26111,-0.30903
81,3,0.33889,-0.12153
81,5,0.48611,-0.35069
81,6,0.53611,-0.37847
81,8,0.26111,-0.30903
91,3,0.41389,-0.16319
91,5,0.48611,-0.35069
91,6,0.53611,-0.37847
91,8,0.26111,-0.30903
101,3,0.48333,-0.20833
101,5,0.48611,-0.35069
101,6,0.53611,-0.37847
101,8,0.26111,-0.30903
111,3,0.54444,-0.24306
111,5,0.48611,-0.35069
111,6,0.53611,-0.375
111,8,0.26111,-0.30903
121,3,0.61944,-0.29514
121,5,0.48611,-0.35069
121,6,0.53611,-0.375
121,8,0.26111,-0.30903
131,3,0.66111,-0.34722
131,5,0.48611,-0.35069
131,6,0.53611,-0.375
131,8,0.26111,-0.30903
141,5,0.48611,-0.35069
141,6,0.53611,-0.375
141,8,0.26111,-0.30903
141,11,0.8,-0.017361
141,12,0.81111,0.14236
141,13,0.93889,0.083333
151,5,0.48611,-0.35069
151,6,0.53611,-0.375
151,8,0.26111,-0.30903
151,11,0.69167,-0.020833
151,12,0.78333,0.15972
151,13,0.89167,0.065972
161,5,0.48611,-0.35069
161,6,0.53611,-0.375
161,8,0.26111,-0.30903
161,11,0.575,-0.010417
161,12,0.74444,0.16667
161,13,0.83333,0.045139
171,5,0.48611,-0.35069
171,6,0.53611,-0.375
171,8,0.26111,-0.30903
171,11,0.46389,0.010417
171,12,0.68889,0.16667
171,13,0.75833,0.048611
171,14,0.13889,0.71875
171,15,0.13611,0.54861
171,16,-0.36667,0.67014
181,5,0.48611,-0.35069
181,6,0.53611,-0.375
181,8,0.275,-0.32292
181,11,0.34722,0.020833
181,12,0.62222,0.18056
181,13,0.675,0.055556
181,14,0.225,0.71181
181,15,0.20833,0.54514
181,16,-0.26111,0.63542
191,5,0.48611,-0.35069
191,6,0.53611,-0.375
191,8,0.26111,-0.30903
191,11,0.23333,0.045139
191,12,0.54722,0.1875
191,13,0.59167,0.065972
191,14,0.28611,0.69097
191,15,0.27778,0.53819
191,16,-0.15833,0.61111
201,5,0.48611,-0.35069
201,6,0.53611,-0.375
201,8,0.26111,-0.30903
201,11,0.11944,0.059028
201,12,0.45833,0.18403
201,13,0.50556,0.076389
201,14,0.35278,0.68403
201,15,0.34722,0.52431
201,16,-0.047222,0.58333
211,5,0.48611,-0.35069
211,6,0.53611,-0.375
211,8,0.275,-0.32986
211,11,0.0055556,0.076389
211,12,0.36944,0.19792
211,13,0.41111,0.079861
211,14,0.42222,0.67708
211,15,0.41667,0.52083
211,16,0.063889,0.55556
221,5,0.48611,-0.35069
221,6,0.53611,-0.375
221,8,0.28056,-0.32292
221,11,-0.11944,0.090278
221,12,0.28056,0.19097
221,13,0.31389,0.083333
221,14,0.48889,0.65625
221,15,0.48056,0.52083
221,16,0.17778,0.54514
231,5,0.48611,-0.35069
231,6,0.53611,-0.375
231,8,0.26111,-0.30903
231,11,-0.24444,0.12847
231,12,0.18056,0.19444
231,13,0.21389,0.086806
231,14,0.55833,0.64931
231,15,0.55,0.51389
231,16,0.28889,0.51042
231,17,-0.71667,0.28819
231,18,-0.48889,0.625
241,5,0.48611,-0.35417
241,6,0.53611,-0.37847
241,8,0.26111,-0.30903
241,11,-0.37778,0.12847
241,12,0.077778,0.20486
241,13,0.1,0.090278
241,14,0.62778,0.64236
241,15,0.62222,0.51389
241,16,0.41111,0.47569
241,17,-0.61111,0.30556
241,18,-0.38611,0.61806
251,5,0.48611,-0.35417
251,6,0.53611,-0.37847
251,8,0.26111,-0.30903
251,11,-0.48611,0.13542
251,12,-0.027778,0.20486
251,13,-0.0055556,0.10417
251,14,0.68611,0.63542
251,15,0.68611,0.50694
251,16,0.50556,0.44444
251,17,-0.49722,0.31597
251,18,-0.28889,0.60069
261,11,-0.60556,0.15278
261,12,-0.13611,0.20833
261,13,-0.094444,0.10417
261,14,0.76111,0.61806
261,15,0.75,0.49306
261,16,0.60833,0.41319
261,17,-0.38056,0.34722
261,18,-0.19167,0.59722
271,11,-0.72778,0.17361
271,12,-0.24167,0.21528
271,13,-0.2,0.11111
271,14,0.825,0.61111
271,15,0.81111,0.49306
271,16,0.71111,0.37847
271,17,-0.26944,0.35069
271,18,-0.088889,0.58681
281,11,-0.84723,0.1875
281,12,-0.35,0.22569
281,13,-0.30833,0.11806
281,14,0.89167,0.60417
281,15,0.875,0.49306
281,16,0.80833,0.32986
281,17,-0.14722,0.35417
281,18,0.0083333,0.58681
291,12,-0.44167,0.24653
291,13,-0.41389,0.13194
291,17,-0.027778,0.35069
291,18,0.10278,0.57639
301,12,-0.55833,0.24306
301,13,-0.51389,0.14236
301,17,0.088889,0.32986
301,18,0.2,0.55903
311,12,-0.66389,0.26042
311,13,-0.61667,0.15972
311,17,0.21111,0.31597
311,18,0.29444,0.55556
321,12,-0.76667,0.26736
321,13,-0.73333,0.17014
321,17,0.32222,0.30208
321,18,0.39167,0.54861
321,19,0.63056,-0.010417
331,17,0.43889,0.29167
331,18,0.48611,0.55556
331,19,0.69167,0
341,17,0.56389,0.30903
341,18,0.59444,0.57639
341,19,0.75556,0.020833
351,17,0.66111,0.28819
351,18,0.675,0.56944
351,19,0.81944,0.020833
411,20,0.75556,0.20139
421,20,0.66944,0.19444
431,20,0.58056,0.19444
431,21,-0.43056,0.48611
441,20,0.48889,0.18403
441,21,-0.32222,0.47222
451,20,0.4,0.17708
451,21,-0.21667,0.45833
461,20,0.30833,0.17014
461,21,-0.11667,0.43403
471,20,0.21944,0.15972
471,21,-0.013889,0.42708
471,23,-0.6,0.43056
481,20,0.12778,0.16319
481,21,0.088889,0.40625
481,23,-0.49722,0.41319
491,20,0.036111,0.15972
491,21,0.18056,0.38194
491,23,-0.39167,0.39583
501,20,-0.055556,0.17361
501,21,0.28333,0.36806
501,23,-0.28611,0.39583
501,24,0.75833,-0.034722
501,25,0.75556,-0.20486
501,26,-0.11111,0.64236
511,20,-0.17222,0.17708
511,21,0.38056,0.34722
511,23,-0.17222,0.375
511,24,0.71944,0
511,25,0.73056,-0.16319
511,26,-0.038889,0.62153
521,20,-0.25,0.18056
521,21,0.50278,0.35764
521,23,-0.066667,0.36806
521,24,0.69167,0.027778
521,25,0.70278,-0.13194
521,26,0.036111,0.61458
531,20,-0.34444,0.19444
531,21,0.6,0.34375
531,23,0.041667,0.32639
531,24,0.66389,0.052083
531,25,0.675,-0.09375
531,26,0.10278,0.60069
531,27,-0.66944,0.46528
541,20,-0.44167,0.20833
541,21,0.69444,0.32639
541,23,0.14722,0.30208
541,24,0.625,0.055556
541,25,0.64167,-0.065972
541,26,0.175,0.58681
541,27,-0.57778,0.46528
551,20,-0.54444,0.24653
551,21,0.78889,0.32292
551,23,0.25,0.29861
551,24,0.58889,0.065972
551,25,0.6,-0.045139
551,26,0.24722,0.58333
551,27,-0.48889,0.47222
561,20,-0.64167,0.27083
561,23,0.35556,0.28819
561,24,0.54167,0.083333
561,25,0.56111,-0.020833
561,26,0.31389,0.55556
561,27,-0.39444,0.45486
571,20,-0.73333,0.30208
571,23,0.45556,0.29861
571,24,0.49722,0.083333
571,25,0.51667,-0.020833
571,26,0.37778,0.54167
571,27,-0.3,0.44792
581,20,-0.82778,0.32986
581,23,0.56111,0.30208
581,24,0.45278,0.09375
581,25,0.475,-0.010417
581,26,0.45,0.53819
581,27,-0.21389,0.44097
591,20,-0.925,0.34722
591,23,0.66944,0.29861
591,24,0.40833,0.125
591,25,0.43056,-0.013889
591,26,0.51944,0.52431
591,27,-0.125,0.41667
591,28,0.91389,0.038194
601,23,0.775,0.33333
601,24,0.36389,0.14236
601,25,0.38611,-0.010417
601,26,0.58889,0.52778
601,27,-0.033333,0.42708
601,28,0.86944,0.048611
611,24,0.31111,0.15625
611,25,0.33889,0
611,26,0.65833,0.52778
611,27,0.041667,0.42708
611,28,0.825,0.069444
621,24,0.26111,0.17708
621,25,0.28333,-0.0034722
621,26,0.725,0.51389
621,27,0.11667,0.41667
621,28,0.775,0.083333
631,24,0.20833,0.19444
631,25,0.23056,0.017361
631,27,0.17778,0.45139
631,28,0.72778,0.09375
641,24,0.16111,0.20486
641,25,0.17778,0.024306
641,27,0.22778,0.48958
641,28,0.68056,0.11806
651,24,0.11111,0.22569
651,25,0.125,0.038194
651,27,0.28611,0.52431
651,28,0.63611,0.12847
661,24,0.063889,0.24306
661,25,0.075,0.059028
661,28,0.58333,0.12847
671,24,0.011111,0.24653
671,25,0.019444,0.069444
671,28,0.53611,0.14236
681,24,-0.044444,0.26042
681,25,-0.033333,0.097222
681,28,0.48889,0.15625
691,24,-0.11111,0.28472
691,25,-0.086111,0.10764
691,28,0.43889,0.15972
701,24,-0.175,0.29167
701,25,-0.13611,0.12847
701,28,0.39167,0.16667
711,24,-0.23889,0.29861
711,25,-0.18611,0.14931
711,28,0.33889,0.19097
721,24,-0.30278,0.30903
721,25,-0.23889,0.14931
721,28,0.27778,0.19792
721,29,-0.40278,-0.1875
721,30,-0.65,-0.21181
731,24,-0.35833,0.30208
731,25,-0.29444,0.16667
731,28,0.21944,0.19444
731,29,-0.43611,-0.15278
731,30,-0.65,-0.21181
741,24,-0.41389,0.29514
741,25,-0.35,0.16667
741,28,0.15,0.19792
741,29,-0.475,-0.11806
741,30,-0.65,-0.21181
751,24,-0.47222,0.3125
751,25,-0.40556,0.18056
751,28,0.080556,0.18403
751,29,-0.5,-0.072917
751,30,-0.65,-0.21181
761,24,-0.52222,0.32292
761,25,-0.45556,0.1875
761,28,0.011111,0.17708
761,29,-0.54444,-0.045139
761,30,-0.65,-0.21181
771,24,-0.57222,0.32986
